smiles	name
CC(C)(C)OC[C@@H](CO)[NH3+]	EN300-1846050_i001
CC(C)(C)OC[C@H](CO)[NH3+]	EN300-1846050_i002
c1cocc1C[C@@H](CO)[NH3+]	EN300-1833022_i001
c1cocc1C[C@H](CO)[NH3+]	EN300-1833022_i002
CC(C)c1ccc(cc1)[C@@H](CCO)[NH3+]	EN300-1837570_i001
CC(C)c1ccc(cc1)[C@H](CCO)[NH3+]	EN300-1837570_i002
Cc1cc(ccc1F)[C@@H](C[NH3+])O	EN300-1850668_i001
Cc1cc(ccc1F)[C@H](C[NH3+])O	EN300-1850668_i002
CCC[C@@H](C[NH2+]C)O	EN300-1857547_i001
CCC[C@H](C[NH2+]C)O	EN300-1857547_i002
CC(C)(CO)[C@@H]1CCC[NH2+]1	EN300-1860035_i001
CC(C)(CO)[C@H]1CCC[NH2+]1	EN300-1860035_i002
C[C@@](C[NH3+])(C1CC[NH+](CC1)C)O	EN300-1838968_i001
C[C@](C[NH3+])(C1CC[NH+](CC1)C)O	EN300-1838968_i002
C[C@@](C[NH3+])(C1CC[NH+](CC1)C)O	EN300-1838968_i003
C[C@](C[NH3+])(C1CC[NH+](CC1)C)O	EN300-1838968_i004
CSCC[C@@H](CO)[NH3+]	EN300-245827_i001
CN(C)C(=O)[C@H]1C[C@H](C[NH2+]1)O	EN300-3165223_i001
C1CC[NH2+][C@@H](C1)CCCO	EN300-125656_i001
C1CC[NH2+][C@H](C1)CCCO	EN300-125656_i002
C1C[NH2+]CCC1CCO	EN300-1724931_i001
c1ccc(cc1)[C@@H]2C[NH2+]C[C@H]2O	EN300-2007690_i001
CC[C@@H]1CC[NH2+][C@@H](C1)CO	EN300-2008554_i001
c1cc2c(cc1O)[C@H](CCO2)[NH3+]	EN300-2008844_i001
C1CC2(CCC1C[NH2+]2)CO	EN300-2008938_i001
CC(=O)[C@@H](C1CC[NH2+]CC1)O	EN300-7473593_i001
CC(=O)[C@H](C1CC[NH2+]CC1)O	EN300-7473593_i002
C1CCC2(C1)C[C@H]([NH2+]C2)CO	EN300-1724741_i001
C1CCC2(C1)C[C@@H]([NH2+]C2)CO	EN300-1724741_i002
c1cc(ccc1[C@H](C[NH3+])O)O	EN300-1723046_i001
c1cc(ccc1[C@@H](C[NH3+])O)O	EN300-1723046_i002
CCCCC[C@@H](C[NH3+])O	EN300-1836946_i001
CCCCC[C@H](C[NH3+])O	EN300-1836946_i002
CC(C)([C@@H](Cc1ccc(cc1)F)[NH3+])O	EN300-1722770_i001
CC(C)([C@H](Cc1ccc(cc1)F)[NH3+])O	EN300-1722770_i002
c1ccc(cc1)c2ccc(cc2)[C@@H](CO)[NH3+]	EN300-1863213_i001
c1ccc(cc1)c2ccc(cc2)[C@H](CO)[NH3+]	EN300-1863213_i002
C[C@@]12C[C@]3(CC(C1)(CC(C2)(C3)O)[NH3+])C	EN300-1722355_i001
c1cc(cc(c1)O)[C@@H]2CCCC[NH2+]2	EN300-1724947_i001
c1cc(cc(c1)O)[C@H]2CCCC[NH2+]2	EN300-1724947_i002
c1c(nnn1CCCO)[C@@H]2CCC[NH2+]2	EN300-26979622_i001
c1c(nnn1CCCO)[C@H]2CCC[NH2+]2	EN300-26979622_i002
CC1([C@H](C[C@H]1O)C[NH3+])C	EN300-1722644_i001
CC1([C@@H](C[C@H]1O)C[NH3+])C	EN300-1722644_i002
CC1([C@H](C[C@@H]1O)C[NH3+])C	EN300-1722644_i003
CC1([C@@H](C[C@@H]1O)C[NH3+])C	EN300-1722644_i004
C1COC[C@@H]1[C@@H](CO)[NH3+]	EN300-104493_i001
C1COC[C@H]1[C@@H](CO)[NH3+]	EN300-104493_i002
C1COC[C@@H]1[C@H](CO)[NH3+]	EN300-104493_i003
C1COC[C@H]1[C@H](CO)[NH3+]	EN300-104493_i004
C1CC(C1)(CO)[NH3+]	EN300-1723511_i001
CCCCC1(CCC(CC1)[NH3+])O	EN300-1248409_i001
CCCCC1(CCC(CC1)[NH3+])O	EN300-1248409_i002
C[NH2+][C@@H](CC1CCC1)CO	EN300-37273032_i001
C[NH2+][C@H](CC1CCC1)CO	EN300-37273032_i002
C[NH2+][C@@H](CC1CC1)CO	EN300-27081897_i001
C[NH2+][C@H](CC1CC1)CO	EN300-27081897_i002
CCc1ccc(cc1)C2(C[C@H]3CC[C@@H](C2)[NH2+]3)O	EN300-37293580_i001
CCc1ccc(cc1)C2(C[C@H]3CC[C@@H](C2)[NH2+]3)O	EN300-37293580_i002
c1cc(cc(c1)F)[C@@H]2[C@@H](CC[NH2+]2)O	EN300-7466355_i001
C1CC2(C1)C[NH2+][C@@H](CO2)CO	EN300-37269412_i001
C1CC2(C1)C[NH2+][C@H](CO2)CO	EN300-37269412_i002
C[C@@H](C1(COC1)[NH3+])O	EN300-33261689_i001
C[C@H](C1(COC1)[NH3+])O	EN300-33261689_i002
C1CC(C1)C23CC(C2)(C[NH2+]C3)CO	EN300-37100286_i001
C1CCC(C1)[NH2+]CCO	EN300-50172_i001
C1COC(=O)N1CCC[NH2+]CCO	EN300-7463866_i001
COc1ccc(cc1)C[NH2+]CCO	EN300-168974_i001
c1cc(cc(c1)Br)[C@@H]2[C@@H](CC[NH2+]2)O	EN300-27100539_i001
C1C[NH2+]CCC12COC[C@H](O2)CO	EN300-27082452_i001
C1C[NH2+]CCC12COC[C@@H](O2)CO	EN300-27082452_i002
C[NH2+]Cc1ccc(cc1)OCCO	EN300-37296812_i001
CC(C)(C)[C@@H](CCO)C[NH3+]	EN300-37299813_i001
CC(C)(C)[C@H](CCO)C[NH3+]	EN300-37299813_i002
C1CC(C1)C2(C[NH2+]C2)O	EN300-37332517_i001
C1CC[NH2+][C@@H](C1)C2(CC2)CO	EN300-27102645_i001
C1CC[NH2+][C@H](C1)C2(CC2)CO	EN300-27102645_i002
C[C@@H](Cc1csc2c1cc(cc2)O)[NH3+]	EN300-27101655_i001
C[C@H](Cc1csc2c1cc(cc2)O)[NH3+]	EN300-27101655_i002
C[C@@](CC1CCCCC1)(C[NH3+])O	EN300-1850855_i001
C[C@](CC1CCCCC1)(C[NH3+])O	EN300-1850855_i002
c1ccc(cc1)C[C@]2(CCCC[NH2+]2)CO	EN300-4397073_i001
c1ccc(cc1)C[C@@]2(CCCC[NH2+]2)CO	EN300-4397073_i002
Cc1ccccc1[C@H]2[C@H](CC[NH2+]2)O	EN300-27103537_i001
Cc1ccccc1[C@H]2[C@@H](CC[NH2+]2)O	EN300-27103537_i002
Cc1ccccc1[C@@H]2[C@H](CC[NH2+]2)O	EN300-27103537_i003
Cc1ccccc1[C@@H]2[C@@H](CC[NH2+]2)O	EN300-27103537_i004
Cc1ccc(c(c1)[C@@H](C[NH3+])O)F	EN300-1870582_i001
Cc1ccc(c(c1)[C@H](C[NH3+])O)F	EN300-1870582_i002
C[C@@]1(C[NH2+]CCOC1)CO	EN300-224665_i001
C[C@]1(C[NH2+]CCOC1)CO	EN300-224665_i002
COc1cc(cc(c1OC)O)CC[NH3+]	EN300-10006089_i001
c1cc(ccc1[C@H](C[NH3+])O)Br	EN300-27103683_i001
C[NH2+]C[C@@]1(CCOC1)O	EN300-1264388_i001
C[NH2+]C[C@]1(CCOC1)O	EN300-1264388_i002
Cc1ccc(cc1C)[C@@](C)(CO)[NH3+]	EN300-1847873_i001
Cc1ccc(cc1C)[C@](C)(CO)[NH3+]	EN300-1847873_i002
C[C@@H]([C@H](c1ccc(cc1)OC(C)C)[NH3+])O	EN300-28226362_i001
C[C@H]([C@H](c1ccc(cc1)OC(C)C)[NH3+])O	EN300-28226362_i002
C[C@@H]([C@@H](c1ccc(cc1)OC(C)C)[NH3+])O	EN300-28226362_i003
C[C@H]([C@@H](c1ccc(cc1)OC(C)C)[NH3+])O	EN300-28226362_i004
CC1(C[C@@H](C[NH2+]1)CO)C	EN300-7295309_i001
CC1(C[C@H](C[NH2+]1)CO)C	EN300-7295309_i002
c1cc(ccc1[C@H](CO)[NH3+])F	EN300-7422340_i001
c1cc(ccc1[C@@H](C[NH3+])O)Br	EN300-27103864_i001
C[NH2+]C[C@@H](c1ccsc1)O	EN300-1252085_i001
C[NH2+]C[C@H](c1ccsc1)O	EN300-1252085_i002
Cc1ccccc1[C@@H](CCO)[NH3+]	EN300-1256172_i001
Cc1ccccc1[C@H](CCO)[NH3+]	EN300-1256172_i002
CC1([C@@H]2CC[C@H]1C[NH2+]C2)O	EN300-26951405_i001
CC1([C@@H]2CC[C@H]1C[NH2+]C2)O	EN300-26951405_i002
CC1(CCC(CC1)[C@@H](CO)[NH3+])C	EN300-28252899_i001
CC1(CCC(CC1)[C@H](CO)[NH3+])C	EN300-28252899_i002
Cc1cc(ccc1[C@@H](CO)[NH3+])Cl	EN300-1982663_i001
Cc1cc(ccc1[C@H](CO)[NH3+])Cl	EN300-1982663_i002
CC[C@@H](C[NH2+]C)O	EN300-1241275_i001
CC[C@H](C[NH2+]C)O	EN300-1241275_i002
c1cc(cc(c1)Cl)C2(C[NH2+]C2)O	EN300-37296727_i001
C1CC1[C@]2(CC[NH2+]C2)CO	EN300-2956635_i001
C1CC1[C@@]2(CC[NH2+]C2)CO	EN300-2956635_i002
c1cc(c(c2c1CC[NH2+]C2)Br)O	EN300-28247672_i001
c1ccc(c(c1)[C@@H](CCO)[NH3+])Cl	EN300-1233875_i001
c1ccc(c(c1)[C@H](CCO)[NH3+])Cl	EN300-1233875_i002
c1cncc(c1O)C[NH3+]	EN300-4301048_i001
C1[C@H](C=C[C@H]1[NH3+])CO	EN300-93474_i001
c1ccc(cc1)C[N@H+]2CC[C@H]([C@@H](C2)CO)[NH3+]	EN300-7320114_i001
c1ccc(cc1)C[N@@H+]2CC[C@H]([C@@H](C2)CO)[NH3+]	EN300-7320114_i002
C1COCCC1C[C@@H](CO)[NH3+]	EN300-1870804_i001
C1COCCC1C[C@H](CO)[NH3+]	EN300-1870804_i002
c1c(cnc(c1F)O)C[NH3+]	EN300-28244103_i001
c1cc(c(c(c1)F)Br)[C@H](C[NH3+])O	EN300-1897629_i001
c1cc(c(c(c1)F)Br)[C@@H](C[NH3+])O	EN300-1897629_i002
C[C@]1(C=CC[NH2+]1)CO	EN300-27106238_i001
C[C@@]1(C=CC[NH2+]1)CO	EN300-27106238_i002
Cc1ccc(o1)C[NH2+]CCO	EN300-194566_i001
C1CC1[C@]2(COCC[NH2+]2)CO	EN300-6780103_i001
C1CC1[C@@]2(COCC[NH2+]2)CO	EN300-6780103_i002
COc1cccc(c1[C@@H](C[NH3+])O)Cl	EN300-1983130_i001
COc1cccc(c1[C@H](C[NH3+])O)Cl	EN300-1983130_i002
CSCC[C@H](CO)[NH3+]	EN300-1847165_i001
c1ccc(cc1)COc2ccc(cc2)[C@@H](CO)[NH3+]	EN300-6503582_i001
c1ccc(cc1)COc2ccc(cc2)[C@H](CO)[NH3+]	EN300-6503582_i002
C1CC2(C1)[C@@H]([NH2+]CCO2)CO	EN300-27106507_i001
C1CC2(C1)[C@H]([NH2+]CCO2)CO	EN300-27106507_i002
CC(C)Oc1ccc(cc1)[C@@H](CCO)[NH3+]	EN300-1827522_i001
CC(C)Oc1ccc(cc1)[C@H](CCO)[NH3+]	EN300-1827522_i002
c1cc(cc(c1)F)[C@@H](CCO)[NH3+]	EN300-1256179_i001
c1cc(cc(c1)F)[C@H](CCO)[NH3+]	EN300-1256179_i002
c1csc(n1)[C@@H](CCO)[NH3+]	EN300-37082407_i001
c1ccc2c(c1)[C@@H](C[C@@H]2O)[NH3+]	EN300-27106380_i001
CC(C)(c1ccccc1O)[NH3+]	EN300-37102443_i001
C[C@H]1C2CC(C2)([NH2+]1)CO	EN300-37007059_i001
C[C@@H]1C2CC(C2)([NH2+]1)CO	EN300-37007059_i002
C[C@](CO)(C1CCCC1)[NH3+]	EN300-1828796_i001
C[C@@](CO)(C1CCCC1)[NH3+]	EN300-1828796_i002
C1CC1CC[C@H](C[NH3+])O	EN300-1852354_i001
C1CC1CC[C@@H](C[NH3+])O	EN300-1852354_i002
Cc1ccc(c(c1)[C@@H](CO)[NH3+])F	EN300-1850282_i001
Cc1ccc(c(c1)[C@H](CO)[NH3+])F	EN300-1850282_i002
Cc1c(c(c(cn1)C[NH3+])CO)O	EN300-27107474_i001
CCC12CC(C1)([NH2+]C2)CO	EN300-28227853_i001
CC(C)(CN1CCC(CC1)CO)[NH3+]	EN300-28244674_i001
CC(C)(CN1CCC(CC1)CO)[NH3+]	EN300-28244674_i002
Cn1c(cnn1)C2(CC[NH2+]CC2)O	EN300-27107699_i001
C1C[NH2+]CCC1(CC#N)O	EN300-27113570_i001
C[C@@]1(CCC[C@@H]1O)C[NH3+]	EN300-2960503_i001
C[C@@]1(CCC[C@H]1O)C[NH3+]	EN300-2960503_i002
C[C@]1(CCC[C@@H]1O)C[NH3+]	EN300-2960503_i003
C[C@]1(CCC[C@H]1O)C[NH3+]	EN300-2960503_i004
c1cncnc1C2(C[NH2+]C2)O	EN300-27107730_i001
Cc1ccc(cc1)C23CC(C2)(C[NH2+]C3)CO	EN300-27716196_i001
C[NH+](C)C[C@H](C[NH3+])O	EN300-2985884_i001
c1cc(cc(c1)O)C[C@H](C[NH3+])O	EN300-28226955_i001
c1cc(cc(c1)O)C[C@@H](C[NH3+])O	EN300-28226955_i002
CC1(C[N@@](CCS1)C[C@H](C[NH2+]C)O)C	EN300-2399428_i001
CC1(C[N@](CCS1)C[C@H](C[NH2+]C)O)C	EN300-2399428_i002
CC1(C[N@@](CCS1)C[C@@H](C[NH2+]C)O)C	EN300-2399428_i003
CC1(C[N@](CCS1)C[C@@H](C[NH2+]C)O)C	EN300-2399428_i004
C[C@@](CO)(c1ccc(o1)C(=O)OC)[NH3+]	EN300-27112714_i001
C[C@](CO)(c1ccc(o1)C(=O)OC)[NH3+]	EN300-27112714_i002
C[C@@H](Cc1cc(ccc1O)OC)[NH3+]	EN300-7493118_i001
C[C@H](Cc1cc(ccc1O)OC)[NH3+]	EN300-7493118_i002
Cc1ccc(cc1F)[C@H]([C@H](C)[NH3+])O	EN300-7492622_i001
Cc1ccc(cc1F)[C@@H]([C@H](C)[NH3+])O	EN300-7492622_i002
Cc1ccc(cc1F)[C@H]([C@@H](C)[NH3+])O	EN300-7492622_i003
Cc1ccc(cc1F)[C@@H]([C@@H](C)[NH3+])O	EN300-7492622_i004
C1[C@@H]2[C@@H](C2O)C[NH2+]1	EN300-7395234_i001
c1cc2c(c(c1)O)C[NH2+]CC2	EN300-7493200_i001
Cc1cc(ccc1F)[C@H]([C@H](C)[NH3+])O	EN300-7493369_i001
Cc1cc(ccc1F)[C@@H]([C@H](C)[NH3+])O	EN300-7493369_i002
Cc1cc(ccc1F)[C@H]([C@@H](C)[NH3+])O	EN300-7493369_i003
Cc1cc(ccc1F)[C@@H]([C@@H](C)[NH3+])O	EN300-7493369_i004
CC1CC(C1)(C[NH3+])CO	EN300-7493206_i001
CC1CC(C1)(C[NH3+])CO	EN300-7493206_i002
C1CC12CO[C@@H](C[NH2+]2)CO	EN300-7493255_i001
C1CC12CO[C@H](C[NH2+]2)CO	EN300-7493255_i002
C1C[C@H]2CC(C[C@@H]1C2O)[NH3+]	EN300-7438931_i001
CC(C)(C)[C@H]1[C@H](CC[NH2+]1)O	EN300-7491972_i001
C[NH2+]CC1(CC[NH+](CC1)C)O	EN300-2956494_i001
C[NH2+]CC1(CC[NH+](CC1)C)O	EN300-2956494_i002
c1c(cc(cc1Cl)Br)[C@H](CO)[NH3+]	EN300-7535027_i001
C[C@@H]1C[NH2+]C[C@@H](C1(c2ccccc2)O)C	EN300-6764125_i001
CC1(CCC[NH2+][C@@H]1CO)C	EN300-7494093_i001
CC1(CCC[NH2+][C@H]1CO)C	EN300-7494093_i002
CC1(C[NH2+]C[C@@H]1O)C	EN300-25683215_i001
c1ccc(c(c1)O)OCC[NH3+]	EN300-6474931_i001
c1cc2c(cc1CO)C[NH2+]C2	EN300-7500309_i001
c1ccc(c(c1)C2(CC(C2)O)[NH3+])F	EN300-7501865_i001
C1C[NH2+][C@@H]([C@@H]1O)C2CC2	EN300-7535091_i001
c1cc(ccc1[C@]2(CC[NH2+]C2)O)Br	EN300-7501667_i001
c1cc(ccc1[C@@]2(CC[NH2+]C2)O)Br	EN300-7501667_i002
C1C[C@@H]2CC(C[C@@H]2C1)(C[NH3+])CO	EN300-7494342_i001
CC(C)(C)OC(=O)C1CC(C1)(C[NH3+])O	EN300-7494118_i001
CC(C)(C)OC(=O)C1CC(C1)(C[NH3+])O	EN300-7494118_i002
C[C@@H](C1(CCOCC1)O)[NH3+]	EN300-7494880_i001
C[C@H](C1(CCOCC1)O)[NH3+]	EN300-7494880_i002
C1C[C@](COC1)(C[NH3+])CO	EN300-7500408_i001
C1C[C@@](COC1)(C[NH3+])CO	EN300-7500408_i002
CC(C)(Cc1ccc(c(c1)O)F)[NH3+]	EN300-37084892_i001
CC(C)[NH2+]C[C@@H](c1ccccc1)O	EN300-7505698_i001
CC(C)[NH2+]C[C@H](c1ccccc1)O	EN300-7505698_i002
Cc1c(cccc1Br)[C@H](CO)[NH3+]	EN300-37084982_i001
CO[C@H]1C[C@H](C12CC[NH2+]CC2)O	EN300-7501701_i001
C1[C@@H]2CC3(C[C@@H](C2[NH3+])CC1C3)O	EN300-1695479_i001
C1C[NH2+][C@@H](CC12CCOCC2)CO	EN300-37083788_i001
C1C[NH2+][C@H](CC12CCOCC2)CO	EN300-37083788_i002
CC[NH2+][C@@H]1CCC[C@H]1O	EN300-1234862_i001
C1[C@H]2COC[C@]2(C[NH2+]1)CO	EN300-7025497_i001
C1C[NH2+]CCC1C2(COC2)O	EN300-26860715_i001
C1CC2(CCC1(C2)CO)[NH3+]	EN300-7178266_i001
C[NH2+]CC[C@@H](c1cccs1)O	EN300-7357294_i001
C1COC2(CC1(C2)CO)C[NH3+]	EN300-7459805_i001
C1CC[NH2+][C@@H](C1)C[N@]2CCC[C@H](C2)O	EN300-27685384_i001
C1CC[NH2+][C@H](C1)C[N@]2CCC[C@H](C2)O	EN300-27685384_i002
C1CC[NH2+][C@@H](C1)C[N@@]2CCC[C@H](C2)O	EN300-27685384_i003
C1CC[NH2+][C@H](C1)C[N@@]2CCC[C@H](C2)O	EN300-27685384_i004
c1cc(ncc1[C@@H]2CCCC[NH2+]2)O	EN300-6491452_i001
c1cc(ncc1[C@H]2CCCC[NH2+]2)O	EN300-6491452_i002
c1cc(nc(c1)O)C2(CCC2)C[NH3+]	EN300-27694674_i001
CC(C)(C)O[C@@H]1C[C@@H](C[NH2+]C1)O	EN300-27692470_i001
Cc1c(cnc(c1C[NH3+])O)Br	EN300-37139240_i001
C[NH2+][C@H]1c2ccccc2C[C@H]1O	EN300-27694249_i001
CC1(CC[C@](C1)(C[NH2+]C)O)C	EN300-37110093_i001
CC1(CC[C@@](C1)(C[NH2+]C)O)C	EN300-37110093_i002
CC(C)(C)O[C@H]1C[C@H](C[NH2+]C1)O	EN300-27694392_i001
C[C@@H](c1ccc(c(c1)C(=O)N)O)[NH3+]	EN300-37139013_i001
C[C@H](c1ccc(c(c1)C(=O)N)O)[NH3+]	EN300-37139013_i002
C1C[C@H](C[NH2+]C1)CCCO	EN300-19085737_i001
C1C[C@@H](C[NH2+]C1)CCCO	EN300-19085737_i002
Cc1nc(n(n1)C2CC[NH2+]CC2)[O-]	EN300-6479212_i001
c1c(nnn1CCC[NH3+])CO	EN300-37156213_i001
C[C@@H]([C@@H](C1CCCCC1)O)[NH3+]	EN300-1256740_i001
C[C@@H]([C@H](C1CCCCC1)O)[NH3+]	EN300-1256740_i002
C[C@H]([C@@H](C1CCCCC1)O)[NH3+]	EN300-1256740_i003
C[C@H]([C@H](C1CCCCC1)O)[NH3+]	EN300-1256740_i004
C1CSC[C@]1(CO)[NH3+]	EN300-1260794_i001
C1CSC[C@@]1(CO)[NH3+]	EN300-1260794_i002
Cc1cc(ccc1[C@H](C)[NH3+])O	EN300-27695913_i001
Cc1cc(ccc1[C@@H](C)[NH3+])O	EN300-27695913_i002
C1CC2([C@@H]1O)C[NH2+]C2	EN300-7536372_i001
C1CC2([C@H]1O)C[NH2+]C2	EN300-7536372_i002
C1C[NH2+]CCC12C[C@]2(CO)C#N	EN300-6474572_i001
C1C[NH2+]CCC12C[C@@]2(CO)C#N	EN300-6474572_i002
c1ccc2c(c1)CC[C@H]2[C@@H](CO)[NH3+]	EN300-6474658_i001
c1ccc2c(c1)CC[C@@H]2[C@@H](CO)[NH3+]	EN300-6474658_i002
c1ccc2c(c1)CC[C@H]2[C@H](CO)[NH3+]	EN300-6474658_i003
c1ccc2c(c1)CC[C@@H]2[C@H](CO)[NH3+]	EN300-6474658_i004
c1c(cc(cc1Cl)Br)[C@H](C[NH3+])O	EN300-7534847_i001
c1cc(ncc1[C@@H]2CCC[NH2+]2)O	EN300-27695854_i001
c1cc(ncc1[C@H]2CCC[NH2+]2)O	EN300-27695854_i002
C1COCCC12C[NH2+]C[C@H]2CO	EN300-2009266_i001
C1COCCC12C[NH2+]C[C@@H]2CO	EN300-2009266_i002
CC(C)(c1nc([nH]n1)C[NH3+])O	EN300-2009402_i001
c1c(onc1[O-])C2C[NH2+]C2	EN300-6474694_i001
C1COC[C@@H](C[NH2+]1)CO	EN300-6478054_i001
C1COC[C@H](C[NH2+]1)CO	EN300-6478054_i002
C[C@H]1CCC[C@@](C1)(C[NH2+]CC(=O)NC)O	EN300-27695371_i001
c1ccc(cc1)[C@@H]2C[C@@]2(C[NH3+])CO	EN300-7536649_i001
c1c2n(nc1CO)CCC[NH2+]C2	EN300-6475295_i001
C1C[C@H](C[C@H](C1)O)[NH3+]	EN300-19960090_i001
C[C@@H](CC[NH3+])CO	EN300-37158251_i001
C[C@H](CC[NH3+])CO	EN300-37158251_i002
c1ccc(cc1)COC2CC(C2)(C[NH3+])CO	EN300-2009901_i001
c1cc(c(nc1)C[NH3+])[O-]	EN300-2010160_i001
C1CC2(C1)CC[C@@H]([C@@H]2O)C[NH3+]	EN300-6477332_i001
C1CSCCC1(CCO)[NH3+]	EN300-6477482_i001
CC(C)c1nc(on1)C[C@@]2(CCC[NH2+]C2)O	EN300-313540_i001
CC(C)c1nc(on1)C[C@]2(CCC[NH2+]C2)O	EN300-313540_i002
COc1cccc(c1)C2(CC[NH2+]CC2)O	EN300-19350281_i001
C1CC(C1)[C@@H](CCO)[NH3+]	EN300-2010233_i001
C1CC(C1)[C@H](CCO)[NH3+]	EN300-2010233_i002
C1C[C@@H]2CC(C[C@H](C1)[NH2+]2)O	EN300-6477920_i001
C1C[C@@H]2CC(C[C@H](C1)[NH2+]2)O	EN300-6477920_i002
C1C2(CC1(C2)[NH3+])CO	EN300-6478040_i001
C1CC(CCC1C[NH3+])CO	EN300-6474868_i001
c1cc(c2c(c1)OCC[NH2+]C2)O	EN300-6474927_i001
C[C@@H](CCc1ccc(c(c1)OC)O)[NH3+]	EN300-6478350_i001
C[C@H](CCc1ccc(c(c1)OC)O)[NH3+]	EN300-6478350_i002
C1C[NH2+]CCC12CNC(=O)[C@H]2O	EN300-6478434_i001
C1C[NH2+]CCC12CNC(=O)[C@@H]2O	EN300-6478434_i002
COc1ccc2c(c1)[C@](CC2)(CO)[NH3+]	EN300-6478608_i001
COc1ccc2c(c1)[C@@](CC2)(CO)[NH3+]	EN300-6478608_i002
C[C@@](C[NH3+])(CO)COC	EN300-1692816_i001
C[C@](C[NH3+])(CO)COC	EN300-1692816_i002
C1CCCC2(CC1)[C@@H](CC[NH2+]2)O	EN300-6478996_i001
C1CCCC2(CC1)[C@H](CC[NH2+]2)O	EN300-6478996_i002
CCCC1(CC[NH2+]CC1)O	EN300-20882016_i001
c1ccc(cc1)[C@@H](C2C[NH2+]C2)O	EN300-23325448_i001
c1ccc(cc1)[C@H](C2C[NH2+]C2)O	EN300-23325448_i002
C1CO[C@@]2(C[C@H]1[NH2+]C2)CO	EN300-37152119_i001
C1CO[C@]2(C[C@@H]1[NH2+]C2)CO	EN300-37152119_i002
c1cc(cc(c1)Br)[C@H](C[NH3+])CO	EN300-1725183_i001
c1cc(cc(c1)Br)[C@@H](C[NH3+])CO	EN300-1725183_i002
C1C[NH2+]CCO[C@@H]1CO	EN300-2007620_i001
C1C[NH2+]CCO[C@H]1CO	EN300-2007620_i002
C1CCC2(CC1)C[C@H]([NH2+]C2)CO	EN300-6478828_i001
C1CCC2(CC1)C[C@@H]([NH2+]C2)CO	EN300-6478828_i002
CC(C)C[C@@H](CO)[NH2+]C	EN300-2008434_i001
CCOC(=O)N1C[C@@H]([C@@H](C1)[NH3+])CO	EN300-6473012_i001
C[C@](CO)(COc1ccccc1)[NH3+]	EN300-1707907_i001
C[C@@](CO)(COc1ccccc1)[NH3+]	EN300-1707907_i002
CC[C@@H](CCCO)[NH3+]	EN300-1720550_i001
CC[C@H](CCCO)[NH3+]	EN300-1720550_i002
C1C[C@@](C[NH2+]C1)(Cc2nc(no2)C3CC3)O	EN300-259064_i001
C1C[C@](C[NH2+]C1)(Cc2nc(no2)C3CC3)O	EN300-259064_i002
CC(C)CC[NH2+]CCO	EN300-862753_i001
c1ccc(cc1)[C@@H]2CC[NH2+]C[C@H]2O	EN300-7539336_i001
c1ccc(c(c1)CN2CC[NH2+]CC2)O	EN300-6503644_i001
C=C(CC[NH3+])CO	EN300-7540675_i001
c1ccc(c(c1)C[C@@H]2CC[NH2+]C2)O	EN300-7539000_i001
c1ccc(c(c1)C[C@H]2CC[NH2+]C2)O	EN300-7539000_i002
c1cc(ccc1C[C@@H]2CC[NH2+]C2)O	EN300-7537490_i001
c1cc(ccc1C[C@H]2CC[NH2+]C2)O	EN300-7537490_i002
C1C[C@H]([C@@H](C1)[NH3+])CO	EN300-7541179_i001
c1cc(cc(c1)O)C[C@@H]2CC[NH2+]C2	EN300-7537035_i001
c1cc(cc(c1)O)C[C@H]2CC[NH2+]C2	EN300-7537035_i002
C1CC2([C@H]1O)CC(C2)[NH3+]	EN300-7537380_i001
C1CC2([C@@H]1O)CC(C2)[NH3+]	EN300-7537380_i002
C1CC2([C@H]1O)CC(C2)[NH3+]	EN300-7537380_i003
C1CC2([C@@H]1O)CC(C2)[NH3+]	EN300-7537380_i004
c1cc(cc(c1)O)C2CC[NH2+]CC2	EN300-24814741_i001
CC1([C@@H]2C[C@H]1C[NH2+]C2)O	EN300-27699236_i001
c1cc2cc(ccc2cc1C[NH3+])O	EN300-7539422_i001
C[C@@]1(CC[NH2+]C1)CCO	EN300-7541712_i001
C[C@]1(CC[NH2+]C1)CCO	EN300-7541712_i002
c1ccc2c(c1)CC[C@H]([C@H]2[NH3+])CO	EN300-7537575_i001
C[C@@H](C[NH2+]CCC(C)(C)C)O	EN300-27698961_i001
C[C@H](C[NH2+]CCC(C)(C)C)O	EN300-27698961_i002
c1cc(ncc1O)C[NH3+]	EN300-6479274_i001
CO[C@@H]1C[C@@H](C12CC[NH2+]CC2)O	EN300-7538854_i001
C1[C@@H]2CC3(C[C@@H](C2O)CC1C3)[NH3+]	EN300-8232134_i001
Cn1ccc2c1cccc2[C@@H](CO)[NH3+]	EN300-7539122_i001
C=C[C@@H]1C[C@@]1(C[NH3+])CO	EN300-7541313_i001
C1CC[C@@]2(CC[NH2+]C[C@@H]2C1)O	EN300-7541358_i001
c1cc2c(cc1CO)CC[NH2+]C2	EN300-7563208_i001
CC(C)(C)OC(=O)C1CC(C1)(C[NH3+])O	EN300-7542744_i001
C1CCC2(CC1)CC(C2)(CO)[NH3+]	EN300-7543031_i001
C1CCC2(C1)CC(C2)(CO)[NH3+]	EN300-7544561_i001
c1cc2c(cc1O)c(c[nH]2)C[C@@H](CO)[NH3+]	EN300-9512835_i001
c1ccc(cc1)[C@@H]2[C@@H](CC[NH2+]2)O	EN300-7541952_i001
